hashtag,CreationTimeofDay,MinRank,Duration2hsl
律师谈站姐盗用吴磊航空里程积分,2021-10-13 13:26:00,25,1.9651093894444442
黑龙江村民下地抢收农作物,2021-10-13 14:56:00,27,0.8010555666666667
边防官兵穿越死亡谷边境勘察画面,2021-10-13 10:30:00,24,5.234388921666667
南昌投资1亿建山寨长城,2021-10-13 13:55:00,20,2.2378327266666664
安室奈美惠将复出,2021-10-13 15:00:00,10,1.406874271111111
椰香紫薯桃花酥,2021-10-13 14:28:00,39,2.1928884733333334
重庆的同化能力有多强,2021-10-13 13:39:00,24,75.09364609777776
有些被子晒着晒着就没了,2021-10-13 10:42:00,20,6.043646115555555
印度新冠确诊人数升至全球第二,2021-10-13 18:32:00,9,17590.378175790556
赵立坚 美国务院发言人倒打一耙,2021-10-13 19:20:00,7,93.75049281055556
如果作家们也喝奶茶,2021-10-13 16:50:00,25,96.33498674555555
进宿舍感觉进了庙里,2021-10-13 14:20:00,19,3.0030630483333334
陈薇团队疫苗海外获批开展临床试验,2021-10-13 14:19:00,22,3.776635732222222
当妈妈说你天天出门玩时,2021-10-13 17:04:00,19,1.4467484491666667
美股休市,2021-10-13 19:10:00,17,55107.218103465835
像极了被生活掌控的你,2021-10-13 19:40:00,30,2.9711178208333333
导弹专家陈定昌院士去世,2021-10-13 21:04:00,10,1.7399058572222224
郑州一高校每天仅开720个洗澡名额,2021-10-13 19:03:00,3,12.24736024138889
成都300年桂花巷内桂花树全被砍,2021-10-13 13:24:00,4,41.89736031972222
浙江首例野生豹猫幼崽饲养成功,2021-10-13 17:56:00,9,13.447907830833334
香港设计师绘画赠内地支援队,2021-10-13 21:50:00,25,9.715911800277778
东京审判最后一位全程见证者口述历史,2021-10-13 11:20:00,13,20.21591191388889
白敬亭的自拍原图,2021-10-13 21:03:00,5,10.667110889444444
世卫称中国成功控制疫情值得庆贺,2021-10-13 06:29:00,2,1.3177434630555556
西部战区回应印度非法越线且鸣枪威胁,2021-10-13 06:16:00,10,1.7024316402777777
14亿中国人的代表受表彰,2021-10-13 06:56:00,2,1.0357650069444444
世卫称每个中国人都展现了强烈责任感,2021-10-13 06:47:00,12,1.1857650725
熊黛林身材,2021-10-13 23:16:00,3,8.786305473333332
央视曝长租公寓高收低租卷款跑路,2021-10-13 12:32:00,2,67.51963882944445
00后苗族小伙参军全寨送行,2021-10-13 22:38:00,12,9.419638852777776
世卫称中国抗疫有三件事很打动人,2021-10-13 07:30:00,22,0.720999676111111
法国球星姆巴佩新冠检测阳性,2021-10-13 05:18:00,19,2.9209997202777775
高校回应学生洗澡难预约,2021-10-13 18:53:00,11,14.009507608333333
怀念意气风发的司凤,2021-10-13 23:30:00,26,201.64497366111112
怎么会有璇玑这么笨的女主,2021-10-13 07:17:00,7,73.86164043305556
钟南山获授共和国勋章,2021-10-13 22:15:00,12,10.9788662875
张定宇步履蹒跚走入人民大会堂,2021-10-13 08:52:00,13,0.7822067369444444
国宾护卫队护航功勋车队,2021-10-13 08:44:00,32,0.915540165
阿娇或需再做手术,2021-10-13 08:26:00,1,1.3918425833333334
武汉战疫快递小哥汪勇接受表彰,2021-10-13 09:07:00,24,0.7085097855555555
穿迷彩进网红书店被当农民工拦下,2021-10-13 21:38:00,18,12.863588936666666
向新冠肺炎牺牲烈士和逝世同胞默哀,2021-10-13 10:09:00,14,0.4307851225
陈薇被颁授国家荣誉称号奖章,2021-10-13 09:52:00,23,0.7980423161111111
黄金薯片爆浆拉丝芝士球,2021-10-13 09:02:00,30,1.799446428888889
表彰仪式4个感人瞬间,2021-10-13 10:33:00,32,0.36666908944444443
谢谢你为湖北拼过命,2021-10-13 10:41:00,26,3192.31762352
人固有一暮,2021-10-13 10:30:00,33,0.8368804052777779
彭于晏像拉黄包车的车夫,2021-10-13 19:04:00,4,40.27021381583333
钟南山获勋现场发言画面,2021-10-13 10:11:00,32,1.237685590277778
刘璇孕肚倒立照,2021-10-13 10:31:00,2,1.0730392111111111
刘亦菲素颜,2021-10-13 08:50:00,3,6890.924460131389
闺蜜拍照技术下的我,2021-10-13 20:56:00,24,14.824460196666665
插着把梳子就出门了,2021-10-13 10:15:00,19,1.591802763888889
第一炉香选角,2021-10-13 18:31:00,12,13097.40917095111
田馥甄新歌,2021-10-13 22:33:00,31,17989.62760782722
李湘王岳伦夫妻综艺,2021-10-13 10:00:00,4,2.261506771111111
课间操跳得像康复训练,2021-10-13 11:58:00,29,0.2948402169444444
特朗普公开攻击美军高层,2021-10-13 08:40:00,16,3.679109353888889
官方回应桂花巷的桂花树被砍完,2021-10-13 21:55:00,29,14.513000218333334
男子被当农民工拦下书店致歉,2021-10-13 10:19:00,29,2.2811357144444444
为方便学生晒被子高校操场铺防雨布,2021-10-13 12:14:00,17,24.78869390138889
再无法超越的经典角色,2021-10-13 15:57:00,24,45.072027266388886
伦纳德中指封盖,2021-10-13 11:37:00,28,1.7415118841666668
我们不放弃每一位病患者,2021-10-13 11:10:00,33,2.359708532777778
明星撞脸名场面,2021-10-13 11:16:00,30,2.5969072274999996
辅警等红绿灯时一眼认出盗窃嫌疑人,2021-10-13 15:08:00,14,22.814119973333334
杨幂收图收到手机要放不下了,2021-10-13 20:40:00,1,17.44886186361111
GAI 你不笨你只是怀了柚柚,2021-10-13 12:10:00,4,2.117282652777778
外卖行业如何成为高危职业,2021-10-13 09:32:00,22,4.834731383888889
钟南山的开场白,2021-10-13 10:58:00,14,3.5696268261111115
倒车雷达故障狗子帮忙指挥,2021-10-13 17:58:00,19,20.82176333027778
强令学生送礼班主任被停职,2021-10-13 21:05:00,11,18.71413253722222
同济大学军训教官跳女团舞,2021-10-13 21:02:00,6,42.94416763444444
陈薇说这身军装时刻提醒我,2021-10-13 15:54:00,11,0.41379884305555553
上海大蒜价格降3成,2021-10-13 14:08:00,24,2.348788187222222
用200盒订书钉搭建重庆市貌,2021-10-13 23:44:00,11,16.83752757722222
爸爸妈妈求你们去团建吧,2021-10-13 14:28:00,6,2.2727082977777777
韩式酱鸡蛋海苔饭,2021-10-13 12:32:00,22,4.206041660277777
28岁农民工在工地上跳街舞,2021-10-13 14:09:00,19,2.673561889722222
火箭残骸坠落陕西云架山,2021-10-13 21:17:00,11,19.624539980277778
Faker重回首发,2021-10-13 09:53:00,24,7.114615533611111
官方回应老师指定书店买教辅书,2021-10-13 13:05:00,17,4.166816367222222
伊势谷友介吸毒被捕,2021-10-13 16:47:00,26,0.6358467775
考上清华的工地少年报到,2021-10-13 16:05:00,7,1.7560726733333334
我们都为自己是中国人感到骄傲和自豪,2021-10-13 08:22:00,23,9.640825261111111
任豪孤独舞者艺术大片,2021-10-13 12:17:00,26,2741.892586688056
青岛崂山海域3.0级地震,2021-10-13 18:09:00,21,0.27832244027777775
上海九月下冰雹,2021-10-13 17:06:00,29,1.8324876938888888
中学老师7年培养出143个跳绳冠军,2021-10-13 00:30:00,24,18.768502202222223
圆明园一流散文物今回归,2021-10-13 14:22:00,6,5.322519630833334
厦门第一高楼即将拍卖,2021-10-13 10:33:00,9,129.22338314222222
集20个烟头可换1枚鸡蛋,2021-10-13 14:23:00,11,5.390049937222222
陕西科大学生研发苹果面膜,2021-10-13 23:56:00,7,19.840049979722224
赵立坚回应印军非法越线挑衅,2021-10-13 18:50:00,27,1.1084388647222223
招生办为被篡改志愿学生延长填报时间,2021-10-13 19:33:00,2,1.148832836111111
原西瓜视频负责人已正式加盟百度,2021-10-13 18:49:00,18,2.0502721641666666
63岁交警奶奶校门口指挥交通七年,2021-10-13 19:33:00,17,97.4850954463889
孙弈秋郝帅天台打架,2021-10-13 19:31:00,34,2.697758421944444
北京市中小学可接收外籍人员子女入学,2021-10-13 17:59:00,15,4.231091771388889
美国新冠肺炎超632万例,2021-10-13 05:46:00,12,1.7000803344444444
C罗国家队100球,2021-10-13 04:18:00,27,7179.2507237741665
穿迷彩进书店被拦当事人发声,2021-10-13 09:12:00,17,22.686707103611113
戚薇 结婚不是恋爱的目的,2021-10-13 09:49:00,1,1054.3221402941667
这才是猛男该有的手办,2021-10-13 18:36:00,18,301.5388070158333
被窝会员与健身教练,2021-10-13 22:52:00,21,9.52415572888889
我国将探索开发婚前辅导课程,2021-10-13 22:55:00,13,9.558229112777777
美人造肉第一股将在中国建厂,2021-10-13 14:52:00,18,17.608229143333332
校方回应毕业生考四六级需隔离7天,2021-10-13 00:05:00,25,8.559358175555555
NBA公布最佳防守阵容,2021-10-13 06:45:00,31,2.144877375
东北23条河流发生超警以上洪水,2021-10-13 08:22:00,15,0.6962856019444444
88万代孕包成功包性别,2021-10-13 07:26:00,16,1.7976481069444445
牛津大学新冠疫苗暂停试验,2021-10-13 07:01:00,11,2.2143148330555555
特斯拉股价暴跌21%,2021-10-13 04:00:00,6,5.3149023897222225
现实版的葫芦娃,2021-10-13 00:11:00,25,9.299816681944444
清华大学2020级本科生开学典礼,2021-10-13 11:57:00,19,21.533150092222225
特朗普净资产缩水6亿美元,2021-10-13 07:45:00,14,1.7331501225000001
安卓11正式发布,2021-10-13 01:33:00,32,7.933150152777778
表彰大会后的张伯礼,2021-10-13 22:21:00,25,11.217389490555554
多名市民接力跳水救落水父女,2021-10-13 07:55:00,7,2.65888835
我和我的家乡最后一课阵容,2021-10-13 21:07:00,20,157.54279618249998
西藏军区海拔4900多米实弹射击演练,2021-10-13 08:25:00,16,2.578571830277778
布兰切特为许鞍华颁奖,2021-10-13 07:40:00,38,3.4125402133333336
被开除的奇葩理由,2021-10-13 09:18:00,29,10682.283802423055
詹姆斯大帽哈登,2021-10-13 10:54:00,17,0.7679239027777778
澳情报部门突击搜查中国驻澳记者住所,2021-10-13 05:39:00,2,6.186155093611111
苹果秋季发布会9月16日举办,2021-10-13 23:14:00,15,12.770723219722221
成毅沉思者大片,2021-10-13 11:30:00,24,0.6718913636111111
詹姆斯季后赛胜场数历史第一,2021-10-13 11:19:00,23,49.275763795277776
明星嗑起cp来有多好笑,2021-10-13 14:18:00,19,22.54443710833333
工地少年在清华的第一天,2021-10-13 11:30:00,21,1.6027037530555557
当一个人说永远,2021-10-13 10:15:00,31,2.8527038725000002
律师真的什么问题都能答,2021-10-13 10:47:00,19,2.487882573055556
三吉彩花anan封面,2021-10-13 10:10:00,19,147.44073910583336
台湾历史课本大幅删减中国古代史,2021-10-13 07:56:00,3,5.926105813055556
密逃明侦联动,2021-10-13 13:53:00,8,167.97610587611112
梦露 伊丽莎白泰勒,2021-10-13 11:01:00,30,3.01105007
遇到羞辱型面试官你怎么办,2021-10-13 22:24:00,21,15.796098647777779
山东长岛海域第一次发现黑天鹅群,2021-10-13 13:01:00,14,1.1794320505555556
川渝说唱的文化基础,2021-10-13 11:58:00,32,26.31368470888889
毕业后的文化水平,2021-10-13 22:34:00,23,15.79776145138889
越懂事越没人疼,2021-10-13 22:15:00,21,15400.198721857221
钟南山团队医生获阿里百万奖金,2021-10-13 12:23:00,25,2.0653885594444445
央视中秋晚会官宣海报,2021-10-13 10:00:00,7,4.532786469166667
重点网剧上线须报告主演片酬,2021-10-13 12:49:00,30,1.88454217
荷兰证实新冠病毒动物传人传播链,2021-10-13 20:16:00,3,18.602649405555553
猪肉价格同比上涨超五成,2021-10-13 16:13:00,15,2326.820956345
饿灵骑士,2021-10-13 14:52:00,32,0.17095639027777776
卡戴珊真人秀完结,2021-10-13 07:44:00,14,7.640431917222222
北京动物园回应网红熊猫秃头,2021-10-13 16:33:00,7,22.992319308888888
全球二季度最赚钱100家企业,2021-10-13 11:25:00,15,4.1256526594444445
1平方米宠物公厕,2021-10-13 14:28:00,18,25.496385726944442
詹姆斯称要让科比骄傲,2021-10-13 10:23:00,14,5.999809796666666
陈薇 研发疫苗半年头发由黑变白,2021-10-13 16:37:00,3,0.10289611916666667
英国人做的料理有多黑暗,2021-10-13 14:26:00,26,2.4545603969444443
136家电子烟及互联网企业被约谈,2021-10-13 13:00:00,13,3.9720426505555557
90后小伙改造千年布料征服外国人,2021-10-13 00:10:00,15,17.393441347777777
上海消保委回应饿了么多等5分钟功能,2021-10-13 16:53:00,38,0.7611156352777777
获奖100万清华学霸自嘲胡子比头发长,2021-10-13 12:30:00,2,5.396719545000001
长安诺预告,2021-10-13 13:31:00,12,6316.464176815833
景区回应花一亿建山寨长城,2021-10-13 14:59:00,27,3.1654487747222224
原来猫也会担心自己的病情,2021-10-13 09:50:00,16,8.315448810555555
高校就业率为何掺水,2021-10-13 21:08:00,24,21.015448843055555
小区物业不作为业主集体送锦旗,2021-10-13 16:56:00,15,1.2993414519444446
李心草溺亡一周年母亲再发声,2021-10-13 11:06:00,4,7.132674853611111
德云社小剧场将恢复演出,2021-10-13 22:31:00,31,44.30452149527778
梁铉锡承认非法赌博嫌疑,2021-10-13 22:35:00,14,20.23785486138889
50多只鸭大摇大摆上高速,2021-10-13 13:05:00,30,6.073845883333333
西安业主自管小区一年盈利83万,2021-10-13 14:09:00,22,5.679326977222223
高校回应每天720个洗澡名额,2021-10-13 10:22:00,17,33.5465648975
中牌山吹,2021-10-13 14:32:00,32,1901.8008185922222
内蒙古纸面服刑15年男子家族关系网,2021-10-13 17:07:00,23,3.3856429558333336
白岩松谈外卖小哥为抢时间拼命,2021-10-13 22:28:00,2,8.878871960833333
素媛案罪犯需戴7年电子脚链,2021-10-13 14:49:00,1,3208.5288720080557
钟南山对不放弃每一个生命体会最深,2021-10-13 23:50:00,9,31.51220535722222
消防员救人累瘫居民轮流为其扇风,2021-10-13 18:08:00,21,61.21220537305555
大兴安岭早晚温差超20度,2021-10-13 15:45:00,13,15.595538735277778
教师节祝福,2021-10-13 10:00:00,17,26397.84953479889
美国新冠死亡病例超19万人,2021-10-13 07:28:00,14,24.38286829888889
王俊凯送的棉花被粉丝妈妈种了,2021-10-13 08:06:00,3,0.0015982966666666667
纸面服刑15年案保外就医程序违法,2021-10-13 19:43:00,19,37.05697412
94岁英国女王将复工,2021-10-13 16:11:00,2,16.59030749638889
海泉老师有点意思,2021-10-13 12:08:00,11,692.8920634633333
31个省区市新增境外输入7例,2021-10-13 08:06:00,37,0.9253968780555556
水门事件调查记者揭露特朗普淡化疫情,2021-10-13 06:08:00,2,3.144423864722222
耿爽批驳美方在安理会甩锅中国,2021-10-13 07:53:00,12,1.3944239433333334
金靖为什么在演我,2021-10-13 19:57:00,4,37.411628157777784
李汶翰易易紫恋情,2021-10-13 23:18:00,1,6778.313620600556
找到适合自己的土壤,2021-10-13 19:08:00,37,110.48028729972222
偶遇王嘉尔抓娃娃,2021-10-13 17:09:00,16,16.547512674166665
朱一龙电梯哭戏,2021-10-13 18:00:00,25,15.697512841944445
实名举报校长猥亵的女教师发声,2021-10-13 19:57:00,5,13.999979287499999
北京地铁乘务员飞身擒色狼,2021-10-13 11:00:00,16,23.286098008055557
德云社抢票,2021-10-13 22:32:00,26,12755.75276475861
孟佳身材比例,2021-10-13 19:38:00,3,14.73668159888889
高校取消考四六级要隔离7天规定,2021-10-13 07:36:00,5,26.77001495
被拦下的教师节贺卡,2021-10-13 20:04:00,18,62.30334830111111
燕山大学校庆,2021-10-13 18:30:00,18,8775.870015017777
巴基斯坦总理会见华为代表团,2021-10-13 07:23:00,29,3.1544653319444445
王一博脚好了,2021-10-13 10:50:00,20,-0.043540105833333335
2020中国民营企业500强,2021-10-13 08:59:00,29,1.8904413744444444
琉璃超前点播大结局,2021-10-13 07:01:00,12,76.02491859472222
司凤璇玑成婚,2021-10-13 10:45:00,19,24.29158532111111
天津房价1平米降5000元,2021-10-13 08:26:00,16,2.944470418055556
喜欢吃手指的猫猫,2021-10-13 17:16:00,27,18.27897581111111
腾格里污染举报人李根山被刑拘,2021-10-13 10:25:00,8,1.4649092555555556
许鞍华力挺马思纯彭于晏,2021-10-13 10:04:00,20,1.8149092866666665
我和我的家乡最后一课预告,2021-10-13 11:14:00,34,24.900476059166664
我国一名援非专家不幸感染新冠,2021-10-13 17:55:00,17,18.561356330555558
鹿晗抓螃蟹,2021-10-13 08:08:00,16,4.849323781388889
怀疑白敬亭拿的是女主剧本,2021-10-13 23:30:00,5,13.81916625
爸爸满脸生气的说甜言蜜语,2021-10-13 12:13:00,17,1.1024996413888888
杨祐宁结婚登记现场照,2021-10-13 00:35:00,1,12.819689269166668
全国老师的统一台词,2021-10-13 21:01:00,20,1456.386355968889
教师节最硬核的礼物,2021-10-13 23:14:00,24,14.337756025555557
陆军特战队员陆海空三栖作战训练,2021-10-13 09:34:00,36,4.425145678055555
巴菲特近40亿押注科技股,2021-10-13 00:12:00,17,13.791812375833334
这辈子最浪漫的一件事,2021-10-13 10:50:00,37,3.410463816388889
哈哈哈哈哈路透,2021-10-13 08:08:00,17,6.278599950555556
王菲听到彩虹屁时的反应,2021-10-13 23:40:00,19,14.74526666138889
90后汶川地震幸存女孩成老师,2021-10-13 10:47:00,26,3.7126699091666664
副市长当街怒斥偷工减料,2021-10-13 20:33:00,17,18.535601296944446
北京CPA,2021-10-13 13:34:00,20,26569.60309217722
警方回应李根山被刑拘,2021-10-13 12:55:00,26,2.5049322036111112
小伙自驾游西藏一路捡了500多袋垃圾,2021-10-13 13:09:00,21,2.4397848986111113
苹果首家水上商店开业,2021-10-13 12:37:00,32,3.05737931
2023年全球预计有20亿电竞人口,2021-10-13 20:00:00,13,523.758033461111
男子进女邻居家偷吃自称有原则,2021-10-13 15:32:00,17,24.39326644222222
韩国现小企业破产潮,2021-10-13 12:50:00,22,3.177759908611111
耳朵的工作量太大了,2021-10-13 10:31:00,21,5.840746336666666
接受过陌生人的最大善意,2021-10-13 16:33:00,22,120.14322597694444
中国关于联合国成立75周年立场文件,2021-10-13 16:22:00,7,0.66286807
任嘉伦工作室律师声明,2021-10-13 08:55:00,16,8.86926721
警方通报两男子穿囚服上街,2021-10-13 17:07:00,20,24.669267325277776
飘香排骨雪碧炖年糕,2021-10-13 14:21:00,24,27.603908274444443
MAMAMOO单曲MV,2021-10-13 17:06:00,30,1.1059224844444444
深圳彩虹,2021-10-13 07:56:00,24,79330.77696915473
范子铭加盟北京首钢,2021-10-13 18:07:00,27,1.0136267497222222
铁路部门临时调整车票预售期,2021-10-13 16:47:00,13,2.683289872777778
珠海彩虹,2021-10-13 19:28:00,32,18816.16807322278
熙华,2021-10-13 19:09:00,20,34296.65264610333
黎巴嫩首都贝鲁特港口再现大火,2021-10-13 19:02:00,13,1.1899890875
吴恪之好惨,2021-10-13 21:43:00,34,1.2013864822222222
栾云平回应孙九香秦霄贤拆对,2021-10-13 19:10:00,7,12.074278887222222
普快列车可互联网订餐,2021-10-13 19:50:00,8,11.575731036111112
罗喉计都好惨,2021-10-13 12:13:00,7,19.19239775888889
潘涛说第一次上联播好紧张,2021-10-13 20:58:00,4,10.778836902777778
时代少年团粉丝联合声明,2021-10-13 22:56:00,15,9.064735704166667
S10抽签仪式时间,2021-10-13 23:00:00,14,9.082126811666667
世卫称目前最令人担心的是缺乏团结,2021-10-13 21:00:00,2,11.166298609166667
故宫大匠的7000天,2021-10-13 06:35:00,13,25.58296530722222
中国秋收图景,2021-10-13 07:05:00,27,1.166877311388889
人类50年消灭世界三分之二动植物,2021-10-13 07:29:00,4,8328.85099704111
我的数学真是体育老师教的,2021-10-13 09:20:00,13,23.169057389166667
英国校车撞上铁路桥车顶被掀翻,2021-10-13 23:24:00,9,9.27050128388889
套路搬约定260元转眼就改5000元,2021-10-13 07:35:00,23,1.0871679858333334
欧洲疫情抬头,2021-10-13 00:32:00,6,8.22131271
希腊最大难民营被烧毁,2021-10-13 15:10:00,22,17.58797939388889
国产新冠灭活疫苗已紧急接种数十万人,2021-10-13 00:28:00,9,8.708270952222222
错换人生28年案今日开庭,2021-10-13 00:00:00,20,9.258903421666668
多地国庆酒店预订量翻倍,2021-10-13 08:18:00,21,1.0429105972222221
教资报名,2021-10-13 09:50:00,9,26927.9302159
山西耗资6000万建三国城,2021-10-13 22:58:00,6,10.880908844722223
77岁教授带出4位院士,2021-10-13 00:20:00,5,9.598299543333333
湖人胜火箭夺赛点,2021-10-13 07:21:00,26,2.749872166111111
无糖饮料可能更增强食欲,2021-10-13 09:05:00,19,1.3533325475
中方预检兽医已赴蒙,2021-10-13 09:05:00,25,1.3533325766666666
建立未就业毕业生实名清单,2021-10-13 18:40:00,18,15.769999272777778
2020最后四个月考试日历,2021-10-13 21:17:00,17,37.23728344083334
哈登20个罚球,2021-10-13 08:24:00,11,2.2047042730555555
山东男篮回应丁彦雨航,2021-10-13 23:30:00,28,11.104704317222222
珠海一酒店附近发生爆炸,2021-10-13 10:21:00,2,0.3388955180555555
崔雪莉纪录片播出,2021-10-13 15:18:00,3,7963.473204597222
苏有朋手臂肌肉,2021-10-13 07:25:00,4,3.4407013777777777
陈一鸣什么时候能找到工作,2021-10-13 18:15:00,13,64.6073681288889
西安设外卖快递小哥专属停车位,2021-10-13 14:48:00,14,20.225434130833335
赵彬彬孙晓萌像亮司和雪穗,2021-10-13 06:34:00,11,4.4587675877777775
东北7年超164万人外流,2021-10-13 07:26:00,13,3.676011155
日本影院推出弹幕功能,2021-10-13 19:53:00,9,15.64620095138889
郑州9月16日起启用豫V号牌,2021-10-13 09:20:00,29,2.3642625425
宠物博主让狗当大胃王,2021-10-13 20:32:00,9,15.5847186375
演员请就位剧照,2021-10-13 15:56:00,17,9236.268685366946
高校不得以任何方式强迫毕业生签约,2021-10-13 09:43:00,4,2.485352077222222
我喜欢你主题曲MV,2021-10-13 11:00:00,21,2.4635536894444447
错换人生28年家属要求医院公开道歉,2021-10-13 18:02:00,12,139.59868241333334
济南海市蜃楼,2021-10-13 18:00:00,11,18739.63201592611
本式台胞证即将退出历史舞台,2021-10-13 09:00:00,12,4.716303397777778
张萌不好意思找王一博合影,2021-10-13 12:09:00,4,2.491533488611111
朱芳雨谈范子铭交易,2021-10-13 13:49:00,18,0.8248668383333333
对于女性胖瘦是否太苛刻了,2021-10-13 03:30:00,19,35.309707951944446
多款游戏类APP隐私不合规,2021-10-13 11:48:00,24,3.093993634722222
西安一公交车装扮成浪漫满屋,2021-10-13 22:00:00,16,16.984895015
我军人员和装备乘运20赴俄参演,2021-10-13 12:28:00,12,3.191180648611111
时代少年团打歌舞台录制取消,2021-10-13 02:36:00,21,37.646149272500004
王蔷退出2020赛季,2021-10-13 14:27:00,17,1.7961493058333333
班主任用诗歌点名,2021-10-13 15:27:00,13,1.1327969108333333
老惦记起飞的地方那我们培养她干什么,2021-10-13 20:44:00,9,20.3540929425
朱一龙费加罗封面,2021-10-13 01:52:00,26,4719.304895773334
外交部回应美正秘密发展新核武器系统,2021-10-13 16:24:00,12,1.1930632166666666
丁太昇评价刘维是综艺混子,2021-10-13 17:08:00,4,0.4597303788888889
体检项目中纳入情绪状态评估,2021-10-13 11:45:00,6,6.011762478611112
SHE庆祝出道19周年,2021-10-13 00:20:00,25,17.512581265277777
古代诗人替我发声,2021-10-13 10:33:00,39,7.380490271666666
欧豪英文名 刘也英文名,2021-10-13 00:07:00,4,18.14987826111111
如何看待华为发布鸿蒙2.0系统,2021-10-13 15:58:00,16,26.29987830388889
无锡928特别重大道路交通事故调查报告,2021-10-13 17:00:00,13,1.3504686330555555
金晨山水交映大片,2021-10-13 10:00:00,20,9.191239678611112
小虞姬 Hope,2021-10-13 16:33:00,16,3.3985289252777777
代入感最强的过山车,2021-10-13 18:42:00,37,2.2581704780555554
这才是武大原有的模样,2021-10-13 07:57:00,21,13.765066008611113
中疾控提醒预防新冠和流感叠加风险,2021-10-13 15:30:00,10,15.804283432222222
第一次见这么温柔的篮球板,2021-10-13 22:09:00,16,9.238345860555556
首批科创板50ETF获批,2021-10-13 17:23:00,43,14.089021583888888
小伙用订书钉搭建微型重庆城,2021-10-13 23:44:00,7,103.73902162722223
蔡明配音十七岁少女,2021-10-13 16:16:00,11,15.289975111666667
赵丽颖 幼儿园园长,2021-10-13 00:07:00,3,7.524124017777777
王毅称中国从不干涉美国内政,2021-10-13 07:25:00,2,0.39208682388888894
村民合力拉布接住坠楼女童,2021-10-13 20:18:00,19,11.592849394722222
四川银行正式获批筹建,2021-10-13 17:57:00,12,14.194685102500001
有些人天生被淘汰但他们已经赢了,2021-10-13 08:19:00,7,0.08415288888888889
唐嫣入选青年文艺家培养计划,2021-10-13 08:23:00,17,0.10140027055555556
学生疑遭体罚后死亡涉事教师已停课,2021-10-13 20:24:00,8,12.168836219444444
迪丽热巴用蔡徐坤表情包,2021-10-13 09:49:00,4,4270.836075633889
幼儿园萌娃大佬坐姿看其他孩子哭,2021-10-13 14:51:00,18,17.887024679722224
张国荣,2021-10-13 11:24:00,3,25173.589140195
到2022年抑郁症就诊率提升50%,2021-10-13 16:33:00,2,16.439140708333333
发帖女生回应高校强制男女混住,2021-10-13 23:12:00,16,9.87310727
还没从琉璃走出来,2021-10-13 13:19:00,12,43.924291957777776
张靓颖 那个说小三的给我滚出去,2021-10-13 23:11:00,1,10.141613407777777
南京遇害女学生父亲最新发声,2021-10-13 22:23:00,13,11.196134071666666
鹿晗发际线,2021-10-13 23:39:00,9,10.181314350833333
超一本线108分的脑瘫少年开学报到,2021-10-13 18:11:00,2,15.647981283611111
杨幂生日微博评论,2021-10-13 08:53:00,3,1.2845573819444445
全班男生给唯一女生过生日,2021-10-13 20:57:00,11,13.302023389444445
不耐受十四项,2021-10-13 21:01:00,16,37.31942538027778
东北男子跳绳半年痩50斤拿世界亚军,2021-10-13 08:35:00,6,1.9208529069444444
唐鹤德为张国荣庆冥寿,2021-10-13 07:32:00,14,3.307158222777778
宁静说张雨绮散发着肉香,2021-10-13 23:39:00,3,35.44341400111111
当长辈没有及时回你信息时,2021-10-13 09:56:00,31,2.092832352222222
姚明40岁,2021-10-13 07:02:00,21,5.161023808333334
孕产期抑郁症筛查将纳入常规孕检,2021-10-13 16:26:00,6,19.8452654225
东汉青铜摇钱树,2021-10-13 18:26:00,38,17.929229561944446
14款游戏APP存在隐私问题,2021-10-13 16:45:00,26,43.61256292694445
陈学冬破了杨幂生日评论队形,2021-10-13 09:35:00,3,3.1157931161111114
男子潜入女邻居家偷吃后续,2021-10-13 10:04:00,16,2.8003616441666663
12岁男孩带5岁走失男童报警,2021-10-13 16:47:00,16,20.42019159638889
20岁的宁静,2021-10-13 09:51:00,9,3.4377686583333333
印度连续两日新增确诊破9.5万例,2021-10-13 07:43:00,13,53.73960689222222
17岁少年凌晨帮环卫工妈妈扫街,2021-10-13 09:46:00,19,3.867737676388889
张国荣未曝光音频,2021-10-13 07:46:00,10,6.036829907222222
69岁张纪中再当爸,2021-10-13 12:17:00,10,1.772749868888889
父母做10双鞋垫送儿开学,2021-10-13 17:46:00,23,20.54208874277778
陈学冬换头像,2021-10-13 11:48:00,3,2.5929884341666667
爬高压线轻生致病人死亡男子被批捕,2021-10-13 15:40:00,22,22.726321854166667
星座占卜可能导致个人信息泄露,2021-10-13 12:47:00,23,1.8629669972222223
周梓倩是可爱还是绿茶,2021-10-13 09:36:00,25,5.635116806111111
全世界第一针疫苗打在武汉,2021-10-13 11:40:00,4,3.737045510833333
大连小伙蒋文强重回武汉与医护相聚,2021-10-13 12:51:00,9,3.143147685833333
阿富汗政府与塔利班启动和谈,2021-10-13 15:13:00,33,1.4498003613888888
倒贴3000当服务员,2021-10-13 15:51:00,9,0.9003302438888888
没有人能驾驭得了这件衣服,2021-10-13 21:44:00,19,19.10116027833333
原来生活都是文综题,2021-10-13 18:08:00,23,22.701160407222222
能把人看哭的生日惊喜,2021-10-13 15:51:00,26,1.3211107397222224
焦糖咖啡冻奶茶,2021-10-13 14:00:00,22,3.4235142672222225
济南海市蜃楼是玻璃反光,2021-10-13 14:25:00,20,27.426982609444448
前国脚韩鹏救落水儿童,2021-10-13 15:58:00,12,2.1291639891666665
栽在花里睡着的蜜蜂,2021-10-13 17:09:00,11,1.2821682669444443
